,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date
117825,City Hotel,0,174,2017,8,32,7,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.5,0,1,Check-Out,2017-08-10,2017-08-07
111277,City Hotel,0,121,2017,5,18,4,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Check-Out,2017-05-09,2017-05-04
43868,City Hotel,1,35,2015,9,39,25,2,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,170.0,0,0,Canceled,2015-09-09,2015-09-25
8309,Resort Hotel,1,385,2016,9,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,66.0,0,0,Canceled,2015-10-14,2016-09-21
117034,City Hotel,0,464,2017,7,30,25,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,229.0,,0,Transient-Party,107.0,0,1,Check-Out,2017-07-29,2017-07-25
15438,Resort Hotel,0,237,2015,7,29,13,1,3,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,128.35,0,0,Check-Out,2015-07-17,2015-07-13
9988,Resort Hotel,1,110,2017,2,5,2,0,3,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,37.0,0,1,Canceled,2016-12-22,2017-02-02
50250,City Hotel,1,59,2016,4,18,27,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,122.83,0,0,Canceled,2016-04-03,2016-04-27
107857,City Hotel,0,79,2017,3,11,18,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,79.2,0,1,Check-Out,2017-03-19,2017-03-18
8742,Resort Hotel,0,364,2016,10,42,12,0,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,0,No Deposit,,223.0,0,Transient-Party,66.0,0,0,Check-Out,2016-10-16,2016-10-12
28462,Resort Hotel,0,237,2016,9,40,27,2,5,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36.0,,0,Transient,60.07,1,0,Check-Out,2016-10-04,2016-09-27
10524,Resort Hotel,1,339,2017,3,10,11,2,5,1,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,298.0,,0,Transient-Party,51.0,0,0,Canceled,2016-04-13,2017-03-11
80184,City Hotel,0,13,2017,2,7,13,1,1,1,0.0,0,BB,FRA,Direct,Direct,1,0,2,A,A,1,No Deposit,,91.0,0,Transient,80.0,0,2,Check-Out,2017-02-15,2017-02-13
85703,City Hotel,0,19,2016,3,12,18,0,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.0,0,1,Check-Out,2016-03-20,2016-03-18
44893,City Hotel,1,193,2015,10,42,15,0,3,2,0.0,0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12.0,,0,Transient,65.0,0,0,Canceled,2015-09-16,2015-10-15
8294,Resort Hotel,1,197,2016,9,39,21,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,Non Refund,253.0,,0,Transient,66.6,0,0,Canceled,2016-03-31,2016-09-21
68793,City Hotel,1,113,2017,5,20,20,2,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34.0,,0,Transient,190.0,0,0,Canceled,2017-01-27,2017-05-20
60826,City Hotel,1,2,2016,11,48,23,0,3,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,316.0,0,Transient,77.0,0,0,Canceled,2016-11-23,2016-11-23
17752,Resort Hotel,1,3,2016,2,6,1,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,,286.0,0,Transient-Party,39.0,0,0,Canceled,2016-02-01,2016-02-01
116267,City Hotel,0,5,2017,7,29,16,1,0,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,163.0,0,3,Check-Out,2017-07-17,2017-07-16
27826,Resort Hotel,0,139,2016,9,37,9,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,139.0,0,2,Check-Out,2016-09-12,2016-09-09
45304,City Hotel,0,69,2015,10,44,25,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2015-10-28,2015-10-25
32941,Resort Hotel,0,20,2017,2,6,7,0,3,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,242.0,,0,Transient,80.0,0,1,Check-Out,2017-02-10,2017-02-07
111720,City Hotel,0,80,2017,5,19,11,1,3,3,0.0,0,HB,ARG,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,210.75,0,1,Check-Out,2017-05-15,2017-05-11
61602,City Hotel,1,63,2016,12,52,18,4,5,2,0.0,0,BB,ARE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,2,Canceled,2016-11-26,2016-12-18
62801,City Hotel,1,59,2017,1,4,23,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326.0,,0,Transient,80.0,0,0,Canceled,2016-11-25,2017-01-23
93513,City Hotel,0,119,2016,7,30,19,0,4,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,8.0,,0,Transient,116.45,0,1,Check-Out,2016-07-23,2016-07-19
3907,Resort Hotel,1,72,2016,2,6,6,2,1,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,2016-01-19,2016-02-06
66356,City Hotel,1,386,2017,4,16,18,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,229.0,,0,Transient,90.0,0,0,Canceled,2016-04-17,2017-04-18
1326,Resort Hotel,1,35,2015,8,35,24,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,172.0,0,2,Canceled,2015-08-13,2015-08-24
109293,City Hotel,0,87,2017,4,14,5,0,4,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,121.8,0,2,Check-Out,2017-04-09,2017-04-05
79292,City Hotel,0,28,2015,10,43,19,1,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,2015-10-24,2015-10-19
39658,Resort Hotel,0,134,2017,8,33,15,2,8,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,118.5,0,1,Check-Out,2017-08-25,2017-08-15
76638,City Hotel,0,5,2016,8,35,24,0,1,1,0.0,0,BB,PRT,Complementary,Corporate,1,0,9,A,A,0,No Deposit,,45.0,0,Transient,0.0,0,2,Check-Out,2016-08-25,2016-08-24
10359,Resort Hotel,1,49,2017,2,9,28,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,332.0,,0,Transient,35.0,0,0,Canceled,2017-01-19,2017-02-28
110649,City Hotel,0,232,2017,4,17,28,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,145.0,0,2,Check-Out,2017-04-30,2017-04-28
9128,Resort Hotel,1,131,2016,10,44,28,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,63.03,0,0,Canceled,2016-06-21,2016-10-28
83098,City Hotel,0,17,2016,1,3,16,2,1,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,38.0,0,0,Check-Out,2016-01-19,2016-01-16
97432,City Hotel,0,41,2016,9,38,14,0,2,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,2,No Deposit,86.0,,0,Transient-Party,108.0,0,0,Check-Out,2016-09-16,2016-09-14
89476,City Hotel,0,102,2016,5,21,21,0,1,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,159.3,0,1,Check-Out,2016-05-22,2016-05-21
69449,City Hotel,1,292,2017,5,22,31,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,90.0,0,0,Canceled,2017-05-05,2017-05-31
99581,City Hotel,0,105,2016,10,42,12,0,3,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,132.0,,0,Transient-Party,70.0,0,0,Check-Out,2016-10-15,2016-10-12
81713,City Hotel,1,109,2016,2,9,21,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,,44,Transient,75.0,0,0,Canceled,2015-12-18,2016-02-21
91790,City Hotel,0,192,2016,6,26,24,0,2,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Check-Out,2016-06-26,2016-06-24
5597,Resort Hotel,1,49,2016,5,19,3,2,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,,0,Transient,52.56,0,1,Canceled,2016-05-03,2016-05-03
54531,City Hotel,1,33,2016,7,30,19,0,2,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,134.1,0,0,Canceled,2016-07-15,2016-07-19
30514,Resort Hotel,0,10,2016,11,48,21,1,3,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,60.0,0,0,Check-Out,2016-11-25,2016-11-21
73235,City Hotel,1,140,2017,8,33,17,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.0,0,0,Canceled,2017-03-31,2017-08-17
109614,City Hotel,0,7,2017,4,15,11,0,3,2,2.0,0,BB,ROU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,260.0,0,0,Check-Out,2017-04-14,2017-04-11
19832,Resort Hotel,0,5,2016,1,2,4,1,0,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,0,Check-Out,2016-01-05,2016-01-04
58348,City Hotel,1,26,2016,10,42,11,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,234.0,,0,Transient-Party,120.0,0,0,Canceled,2016-10-07,2016-10-11
104006,City Hotel,0,6,2017,1,1,3,0,1,1,0.0,0,BB,IRL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,91.0,0,Transient,80.0,0,0,Check-Out,2017-01-04,2017-01-03
90791,City Hotel,0,107,2016,6,24,10,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,187.0,,0,Transient-Party,120.0,0,0,Check-Out,2016-06-12,2016-06-10
75230,City Hotel,1,294,2015,8,32,7,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,60.0,0,0,Canceled,2015-07-02,2015-08-07
36906,Resort Hotel,0,352,2017,5,21,25,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,66.0,0,0,Check-Out,2017-06-01,2017-05-25
70546,City Hotel,1,94,2017,6,25,18,1,0,2,0.0,0,SC,HKG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Canceled,2017-03-22,2017-06-18
2609,Resort Hotel,1,165,2015,10,43,23,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,56.0,0,1,Canceled,2015-05-18,2015-10-23
36057,Resort Hotel,0,207,2017,5,18,5,1,2,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,68.4,0,0,Check-Out,2017-05-08,2017-05-05
47518,City Hotel,1,19,2016,2,9,25,0,3,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.0,0,1,Canceled,2016-02-08,2016-02-25
68771,City Hotel,1,420,2017,5,20,20,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229.0,,0,Transient,90.0,0,0,Canceled,2017-03-02,2017-05-20
35581,Resort Hotel,0,93,2017,4,16,22,2,4,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,40.0,,0,Contract,51.2,0,0,Check-Out,2017-04-28,2017-04-22
88339,City Hotel,0,23,2016,5,19,2,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7.0,,0,Transient,108.57,0,1,Check-Out,2016-05-05,2016-05-02
69177,City Hotel,1,35,2017,5,21,26,1,2,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Canceled,2017-04-22,2017-05-26
72237,City Hotel,1,28,2017,7,30,24,1,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,129.33,0,1,Canceled,2017-07-18,2017-07-24
39023,Resort Hotel,0,45,2017,8,31,3,0,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,242.0,,0,Transient,263.33,0,2,Check-Out,2017-08-06,2017-08-03
67041,City Hotel,1,151,2017,4,17,27,2,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.8,0,0,Canceled,2016-11-28,2017-04-27
13701,Resort Hotel,1,191,2017,8,34,26,2,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,202.0,0,1,Canceled,2017-07-17,2017-08-26
26560,Resort Hotel,0,51,2016,8,32,3,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240.0,,0,Transient,201.0,0,0,Check-Out,2016-08-04,2016-08-03
84009,City Hotel,0,4,2016,2,8,16,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,86.0,,0,Transient,72.8,0,0,Check-Out,2016-02-17,2016-02-16
76629,City Hotel,0,3,2015,8,32,2,1,0,1,0.0,0,BB,PRT,Complementary,Corporate,0,0,0,A,D,0,No Deposit,,,0,Transient,0.0,0,1,Check-Out,2015-08-03,2015-08-02
30528,Resort Hotel,0,55,2016,11,47,19,2,5,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,314.0,,0,Transient,67.44,0,0,Check-Out,2016-11-26,2016-11-19
89337,City Hotel,0,62,2016,5,21,19,0,1,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,116.1,0,0,Check-Out,2016-05-20,2016-05-19
7724,Resort Hotel,1,50,2016,8,35,22,3,6,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,200.67,0,1,Canceled,2016-07-06,2016-08-22
110799,City Hotel,0,109,2017,4,17,28,2,2,2,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,101.25,0,0,Check-Out,2017-05-02,2017-04-28
77775,City Hotel,0,16,2015,9,39,25,0,2,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2015-09-27,2015-09-25
46330,City Hotel,1,140,2015,12,53,29,0,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,70.0,0,0,Canceled,2015-10-19,2015-12-29
109624,City Hotel,0,83,2017,4,15,9,2,3,3,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,115.0,0,0,Check-Out,2017-04-14,2017-04-09
39682,Resort Hotel,0,21,2017,8,34,22,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,261.0,1,1,Check-Out,2017-08-25,2017-08-22
59581,City Hotel,1,18,2016,10,44,29,2,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1,Canceled,2016-10-12,2016-10-29
116532,City Hotel,0,151,2017,7,29,19,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,7.0,,0,Transient,71.28,0,1,Check-Out,2017-07-22,2017-07-19
113186,City Hotel,0,144,2017,6,22,1,0,3,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient-Party,120.0,0,2,Check-Out,2017-06-04,2017-06-01
105318,City Hotel,0,50,2017,2,5,3,0,2,2,0.0,0,SC,DEU,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,,0,Transient,88.0,0,0,Check-Out,2017-02-05,2017-02-03
104757,City Hotel,0,80,2017,1,3,19,0,3,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0,Transient,111.6,0,2,Check-Out,2017-01-22,2017-01-19
42386,City Hotel,0,16,2015,9,36,5,2,1,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Contract,165.0,0,3,Check-Out,2015-09-08,2015-09-05
108230,City Hotel,0,21,2017,3,12,22,0,2,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,137.0,0,3,Check-Out,2017-03-24,2017-03-22
40579,City Hotel,1,117,2015,8,31,1,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-07-28,2015-08-01
100213,City Hotel,0,386,2016,10,44,23,2,0,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,2016-10-25,2016-10-23
13588,Resort Hotel,1,21,2017,8,34,21,1,3,3,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,340.0,0,0,Canceled,2017-08-02,2017-08-21
38531,Resort Hotel,0,187,2017,7,29,16,2,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,194.75,0,1,Check-Out,2017-07-21,2017-07-16
98319,City Hotel,0,68,2016,9,39,24,2,2,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,,0,Transient,149.4,0,2,Check-Out,2016-09-28,2016-09-24
116450,City Hotel,0,156,2017,7,29,16,2,2,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,0,Check-Out,2017-07-20,2017-07-16
91845,City Hotel,0,192,2016,6,26,24,0,2,1,0.0,0,BB,SRB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34.0,,0,Transient-Party,95.0,0,0,Check-Out,2016-06-26,2016-06-24
44584,City Hotel,0,71,2015,10,41,8,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Contract,90.56,0,1,Check-Out,2015-10-12,2015-10-08
55386,City Hotel,1,221,2016,8,33,12,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,147,Transient-Party,80.0,0,0,Canceled,2016-06-16,2016-08-12
97071,City Hotel,0,54,2016,9,37,10,1,1,3,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,192.0,0,4,Check-Out,2016-09-12,2016-09-10
57233,City Hotel,1,440,2016,9,39,22,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,2015-10-21,2016-09-22
91397,City Hotel,0,0,2016,11,49,28,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,2,A,D,0,No Deposit,,62.0,0,Transient,79.0,0,0,Check-Out,2016-11-30,2016-11-28
117559,City Hotel,0,86,2017,8,31,3,0,3,1,2.0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,195.0,0,1,Check-Out,2017-08-06,2017-08-03
55950,City Hotel,1,412,2016,8,35,25,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,2015-10-21,2016-08-25
56561,City Hotel,1,433,2016,9,37,8,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,70.0,0,0,Canceled,2015-10-20,2016-09-08
3268,Resort Hotel,0,62,2015,11,49,30,1,3,2,0.0,0,HB,BEL,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,83.6,1,1,Check-Out,2015-12-04,2015-11-30
77446,City Hotel,1,100,2015,12,52,25,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,8.0,,0,Transient,85.0,0,2,Canceled,2015-09-18,2015-12-25
54886,City Hotel,1,227,2016,7,31,28,2,4,2,3.0,0,BB,FRA,Direct,Direct,0,0,0,B,B,2,No Deposit,14.0,,0,Transient,79.26,0,0,Canceled,2016-06-04,2016-07-28
5860,Resort Hotel,1,9,2016,5,21,15,1,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315.0,,0,Transient-Party,70.0,0,0,Canceled,2016-05-06,2016-05-15
84775,City Hotel,0,117,2016,2,10,29,1,2,1,0.0,0,BB,LBY,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,134.0,,0,Transient-Party,76.0,0,0,Check-Out,2016-03-03,2016-02-29
78393,City Hotel,0,6,2016,3,14,29,0,4,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,6,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2016-04-02,2016-03-29
75659,City Hotel,1,290,2015,8,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06,2015-08-03
27266,Resort Hotel,0,333,2017,8,34,24,1,3,2,0.0,0,HB,PRT,Online TA,Direct,1,0,1,E,E,2,No Deposit,240.0,,0,Transient,201.6,0,3,Check-Out,2017-08-28,2017-08-24
51965,City Hotel,1,134,2016,5,22,26,0,3,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,198.9,0,0,Canceled,2016-02-25,2016-05-26
53101,City Hotel,1,188,2016,6,25,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,119.0,,39,Transient,130.0,0,0,Canceled,2016-01-18,2016-06-15
16663,Resort Hotel,0,0,2015,9,36,5,0,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,G,0,No Deposit,,,0,Transient,172.0,1,0,Check-Out,2015-09-06,2015-09-05
23164,Resort Hotel,0,78,2016,4,16,12,0,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,42.43,0,2,Check-Out,2016-04-17,2016-04-12
45381,City Hotel,0,72,2015,10,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2015-10-31,2015-10-28
96584,City Hotel,0,138,2016,9,36,3,1,1,2,0.0,0,HB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,96.0,0,1,Check-Out,2016-09-05,2016-09-03
39245,Resort Hotel,0,32,2017,8,32,8,0,4,2,1.0,0,BB,CN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,237.6,0,1,Check-Out,2017-08-12,2017-08-08
64244,City Hotel,1,86,2017,3,9,3,0,2,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,51.35,0,1,Canceled,2016-12-16,2017-03-03
112597,City Hotel,0,200,2017,5,21,24,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,138.6,0,3,Check-Out,2017-05-26,2017-05-24
40945,City Hotel,1,39,2015,8,33,10,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-08-04,2015-08-10
26624,Resort Hotel,0,152,2016,7,32,31,2,4,2,0.0,1,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,196.0,,0,Transient,194.0,0,0,Check-Out,2016-08-06,2016-07-31
53033,City Hotel,1,239,2016,6,25,15,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,80,Transient,112.2,0,0,Canceled,2016-01-08,2016-06-15
107820,City Hotel,0,174,2017,3,11,18,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,1,Check-Out,2017-03-19,2017-03-18
2497,Resort Hotel,0,47,2015,10,43,19,1,4,2,0.0,0,HB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,,,47,Transient-Party,76.8,0,0,Check-Out,2015-10-24,2015-10-19
104883,City Hotel,0,10,2017,1,4,22,2,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,77.0,,0,Transient-Party,65.0,0,0,Check-Out,2017-01-25,2017-01-22
24365,Resort Hotel,0,8,2016,5,21,18,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,70.0,0,1,Check-Out,2016-05-19,2016-05-18
49860,City Hotel,1,265,2016,4,17,20,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30.0,,176,Transient-Party,101.0,0,0,Canceled,2016-01-22,2016-04-20
